name,state,lat,lng,sector_label
Sarah Lawrence College,New York,40.9355,-73.843727,Private
Savannah College of Art and Design,Georgia,32.072963,-81.093849,Private
Savannah Law School,Georgia,31.996711,-81.11415,For-Profit
Savannah State University,Georgia,32.024781,-81.063377,Public
Saybrook University,California,34.153103,-118.152155,Private
Schiller International University,Florida,27.893935,-82.757492,For-Profit
School of Architecture at Taliesin,Arizona,33.607097,-111.845411,Private
School of the Art Institute of Chicago,Illinois,41.88105,-87.625758,Private
School of Visual Arts,New York,40.738809,-73.982359,For-Profit
Schoolcraft College,Michigan,42.419279,-83.430958,Public
Schreiner University,Texas,30.031458,-99.130586,Private
Scripps College,California,34.104147,-117.711294,Private
Seattle Central College,Washington,47.616748,-122.321231,Public
Seattle Film Institute,Washington,47.64894,-122.377121,For-Profit
Seattle Institute of East Asian Medicine,Washington,47.552127,-122.331171,For-Profit
Seattle Pacific University,Washington,47.650214,-122.361667,Private
Seattle University,Washington,47.608859,-122.318851,Private
Selma University,Alabama,32.420387,-87.032392,Private
Seminario Evangelico de Puerto Rico,Puerto Rico,18.407003,-66.052816000000007,Private
Seminole State College of Florida,Florida,28.745482,-81.308003,Public
Sentara College of Health Sciences,Virginia,36.777043,-76.243308,Private
Seton Hall University,New Jersey,40.742336,-74.246027,Private
Seton Hill University,Pennsylvania,40.309407,-79.557433,Private
Sh'or Yoshuv Rabbinical College,New York,40.605227,-73.740085,Private
Shasta Bible College and Graduate School,California,40.566034,-122.314419,Private
Shasta College,California,40.625731,-122.317982,Public
Shaw University,North Carolina,35.771181,-78.637693,Private
Shawnee State University,Ohio,38.730867,-82.993769,Public
Shenandoah University,Virginia,39.167355,-78.157433,Private
Shepherd University,West Virginia,39.433071,-77.804101,Public
Shepherds Theological Seminary,North Carolina,35.744334,-78.742623,Private
Sherman College of Chiropractic,South Carolina,35.014601999999996,-81.985878,Private
Shiloh University,Iowa,41.459135,-91.705724,Private
Shippensburg University of Pennsylvania,Pennsylvania,40.057933,-77.522335,Public
Shorter University,Georgia,34.257543,-85.196529,Private
Siena College,New York,42.717602,-73.7526,Private
Siena Heights University,Michigan,41.905624,-84.018841,Private
Sierra Nevada College,Nevada,39.244278,-119.939125,Private
Simmons College of Kentucky,Kentucky,38.239519,-85.764811,Private
Simmons University,Massachusetts,42.3393,-71.099967,Private
Simpson College,Iowa,41.365503,-93.563471,Private
Simpson University,California,40.61334,-122.332981,Private
Sinclair Community College,Ohio,39.757598,-84.200628,Public
Sinte Gleska University,South Dakota,43.298878,-100.622549,Public
Sioux Falls Seminary,South Dakota,43.525446,-96.735896,Private
SIT Graduate Institute,Vermont,42.891035,-72.56738,Private
Sitting Bull College,North Dakota,46.085288,-100.674735,Public
Skagit Valley College,Washington,48.437194,-122.30894,Public
Skidmore College,New York,43.097035,-73.785335,Private
Skyline College,California,37.63042,-122.467335,Public
Slippery Rock University of Pennsylvania,Pennsylvania,41.062719,-80.045965,Public
Smith College,Massachusetts,42.318111,-72.638097,Private
Snow College,Utah,39.360177,-111.58296,Public
Sofia University,California,37.430325,-122.10866,For-Profit
Soka University of America,California,33.554546,-117.735344,Private
Solano Community College,California,38.235881,-122.122368,Public
Sonoma State University,California,38.340274,-122.677066,Public
Sotheby's Institute of Art-NY,New York,40.756988,-73.972232,For-Profit
South Baylo University,California,33.848216,-117.958727,Private
South Carolina State University,South Carolina,33.497968,-80.848722,Public
South College,Tennessee,35.958283,-83.97362,For-Profit
South Dakota School of Mines and Technology,South Dakota,44.075439,-103.205753,Public
South Dakota State University,South Dakota,44.317485,-96.782139,Public
South Florida Bible College and Theological Seminary,Florida,26.30294,-80.134508,Private
South Florida State College,Florida,27.56974,-81.508667,Public
South Georgia State College,Georgia,31.495903,-82.855231,Public
South Seattle College,Washington,47.5475,-122.352672,Public
South Texas College,Texas,26.217591,-98.253634,Public
South Texas College of Law Houston,Texas,29.753171,-95.36455,Private
South University-Austin,Texas,30.479474,-97.689972,For-Profit
South University-Cleveland,Ohio,41.431412,-81.496974,For-Profit
South University-Columbia,South Carolina,34.098042,-80.961839,For-Profit
South University-High Point,North Carolina,36.040441,-79.963547,For-Profit
South University-Montgomery,Alabama,32.342684,-86.216488,For-Profit
South University-Novi,Michigan,42.495506,-83.457358,For-Profit
South University-Savannah,Georgia,31.999571,-81.105435,For-Profit
South University-Tampa,Florida,27.982269,-82.500357,For-Profit
South University-West Palm Beach,Florida,26.69215,-80.200219,For-Profit
South University–Richmond,Virginia,37.64706,-77.599967,For-Profit
South University–Savannah Online,Georgia,31.999481,-81.105531,For-Profit
South University–Virginia Beach,Virginia,36.8336,-76.124288,For-Profit
Southeast Missouri Hospital College of Nursing and Health Sciences,Missouri,37.302453,-89.54587,Private
Southeast Missouri State University,Missouri,37.311107,-89.531187,Public
Southeastern Baptist College,Mississippi,31.748512,-89.149373,Private
Southeastern Baptist Theological Seminary,North Carolina,35.981858,-78.513755,Private
Southeastern Free Will Baptist Bible College,North Carolina,35.80023,-78.4164,Private
Southeastern Louisiana University,Louisiana,30.514652,-90.468676,Public
Southeastern Oklahoma State University,Oklahoma,34.006808,-96.376864,Public
Southeastern University,Florida,28.029733,-81.918382,Private
Southern Adventist University,Tennessee,35.048254,-85.052088,Private
Southern Arkansas University Main Campus,Arkansas,33.291618,-93.235922,Public
Southern California Institute of Architecture,California,34.044215,-118.232799,Private
Southern California Institute of Technology,California,33.8381,-117.950661,For-Profit
Southern California Seminary,California,32.799614,-116.905461,Private
Southern California University of Health Sciences,California,33.922966,-117.983401,Private
Southern College of Optometry,Tennessee,35.138252,-90.019856,Private
Southern Connecticut State University,Connecticut,41.333225,-72.947897,Public
Southern Illinois University-Carbondale,Illinois,37.714193,-89.217273,Public
Southern Illinois University-Edwardsville,Illinois,38.793949,-89.997779,Public
Southern Methodist University,Texas,32.843612,-96.783365,Private
Southern Nazarene University,Oklahoma,35.513295,-97.629504,Private
Southern New Hampshire University,New Hampshire,43.038922,-71.451842,Private
Southern Oregon University,Oregon,42.185077,-122.695081,Public
Southern States University,California,32.767544,-117.201297,For-Profit
Southern Technical College,Florida,26.596097,-81.877644,For-Profit
Southern University and A & M College,Louisiana,30.524558,-91.190105,Public
Southern University at New Orleans,Louisiana,30.026162,-90.044912,Public
Southern University Law Center,Louisiana,30.523898,-91.194417,Public
Southern Utah University,Utah,37.674617,-113.070146,Public
Southern Vermont College,Vermont,42.867713,-73.218518,Private
Southern Virginia University,Virginia,37.740368,-79.35037,Private
Southern Wesleyan University,South Carolina,34.728068,-82.761586,Private
Southwest Acupuncture College-Boulder,Colorado,40.069443,-105.199471,For-Profit
Southwest Acupuncture College-Santa Fe,New Mexico,35.661847,-105.949973,For-Profit
Southwest Baptist University,Missouri,37.602425,-93.407056,Private
Southwest College of Naturopathic Medicine & Health Sciences,Arizona,33.40789,-111.89442,Private
Southwest Minnesota State University,Minnesota,44.45373,-95.759548,Public
Southwest University at El Paso,Texas,31.788346,-106.413158,For-Profit
Southwest University of Visual Arts-Albuquerque,New Mexico,35.088818,-106.589352,For-Profit
Southwest University of Visual Arts-Tucson,Arizona,32.252879,-110.927265,Private
Southwestern Adventist University,Texas,32.397617,-97.32702,Private
Southwestern Assemblies of God University,Texas,32.40443,-96.853492,Private
Southwestern Baptist Theological Seminary,Texas,32.681685,-97.348233,Private
Southwestern Christian College,Texas,32.735508,-96.285649,Private
Southwestern Christian University,Oklahoma,35.513314,-97.63934,Private
Southwestern College,Kansas,37.248608,-96.975405,Private
Southwestern College,New Mexico,35.636241,-106.052585,Private
Southwestern Law School,California,34.061558,-118.288375,Private
Southwestern Oklahoma State University,Oklahoma,35.535281,-98.707768,Public
Southwestern University,Texas,30.634341,-97.665738,Private
Spalding University,Kentucky,38.242407,-85.757725,Private
Spartan College of Aeronautics and Technology,Oklahoma,36.176642,-95.878902,For-Profit
Spartanburg Methodist College,South Carolina,34.955117,-81.970863,Private
Spelman College,Georgia,33.745279,-84.411527,Private
Spertus College,Illinois,41.873881,-87.624785,Private
Spokane Community College,Washington,47.674034,-117.360065,Public
Spokane Falls Community College,Washington,47.676741,-117.463538,Public
Spring Arbor University,Michigan,42.206568,-84.556074,Private
Spring Hill College,Alabama,30.694751,-88.138199,Private
Springfield College,Massachusetts,42.101576,-72.556751,Private
"Springfield College-Regional, Online, and Continuing Education",Massachusetts,42.1022,-72.556647,Private
St Bernard's School of Theology and Ministry,New York,43.102185,-77.526326,Private
St Bonaventure University,New York,42.080191,-78.481107,Private
St Catherine University,Minnesota,44.924926,-93.183761,Private
St Francis College,New York,40.693228,-73.992164,Private
St John's Seminary,California,34.243921,-119.001867,Private
St John's University-New York,New York,40.722523,-73.796104,Private
St Lawrence University,New York,44.589879,-75.161343,Private
St Louis College of Health Careers-Fenton,Missouri,38.544635,-90.470904,For-Profit
St Luke's College,Iowa,42.520081,-96.404724,Private
St Olaf College,Minnesota,44.461529,-93.182039,Private
St Petersburg College,Florida,27.90242,-82.717331,Public
St. Andrews University,North Carolina,34.74563,-79.478567,Private
St. John's College,Maryland,38.981598,-76.491359,Private
St. John's College,New Mexico,35.666974,-105.912478,Private
St. John's College-Department of Nursing,Illinois,39.807602,-89.64532,Private
St. Joseph's College-Long Island,New York,40.775933,-73.024661,Private
St. Joseph's College-New York,New York,40.690418,-73.967664,Private
St. Louis College of Pharmacy,Missouri,38.636904,-90.260617,Private
St. Mary's College of Maryland,Maryland,38.190904,-76.429097,Public
St. Mary's University,Texas,29.453244,-98.562778,Private
St. Thomas Aquinas College,New York,41.041576,-73.936799,Private
St. Thomas University,Florida,25.922071,-80.253273,Private
Stanbridge University,California,33.678879,-117.857636,For-Profit
Stanford University,California,37.429434,-122.167359,Private
Starr King School for the Ministry,California,37.876939,-122.261778,Private
State College of Florida-Manatee-Sarasota,Florida,27.43804,-82.590887,Public
State University of New York at New Paltz,New York,41.740936,-74.082188,Public
Stephen F Austin State University,Texas,31.621056,-94.64908,Public
Stephens College,Missouri,38.95204,-92.319204,Private
Sterling College,Kansas,38.219937,-98.208644,Private
Sterling College,Vermont,44.65225,-72.382372,Private
Stetson University,Florida,29.035475,-81.300746,Private
Stevens Institute of Technology,New Jersey,40.744776,-74.025334,Private
Stevens-Henager College,Utah,41.232847,-112.011617,Private
Stevens-Henager College,Utah,40.269691,-111.713264,Private
Stevens-Henager College,Utah,40.659626,-111.902145,Private
Stevens-Henager College,Utah,41.718039,-111.835961,Private
Stevens-Henager College,Idaho,43.591087,-116.27829,Private
Stevens-Henager College,Idaho,43.48346,-112.05156,Private
Stevens-The Institute of Business & Arts,Missouri,38.632917,-90.201157,For-Profit
Stevenson University,Maryland,39.421988,-76.702092,Private
Stillman College,Alabama,33.200006,-87.585278,Private
Stockton Christian Life College,California,38.029827,-121.296258,Private
Stockton University,New Jersey,39.492036,-74.531087,Public
Stone Child College,Montana,48.289808,-109.870182,Public
Stonehill College,Massachusetts,42.05905,-71.080632,Private
Stony Brook University,New York,40.91476,-73.12046,Public
Stratford University,Virginia,38.874798,-77.31097,For-Profit
Strayer University-Alabama,Alabama,33.438720000000004,-86.717661,For-Profit
Strayer University-Arkansas,Arkansas,34.74735,-92.396031,For-Profit
Strayer University-Delaware,Delaware,39.686127,-75.660093,For-Profit
Strayer University-District of Columbia,District of Columbia,38.904881,-77.034133,For-Profit
Strayer University-Florida,Florida,27.997442,-82.35991,For-Profit
Strayer University-Georgia,Georgia,33.874236,-84.275624,For-Profit
Strayer University-Global Region,District of Columbia,38.90485,-77.034001,For-Profit
Strayer University-Maryland,Maryland,38.827438,-76.918039,For-Profit
Strayer University-Mississippi,Mississippi,32.300562,-90.188097,For-Profit
Strayer University-New Jersey,New Jersey,39.939316,-75.015401,For-Profit
Strayer University-North Carolina,North Carolina,35.86546,-78.822452,For-Profit
Strayer University-Pennsylvania,Pennsylvania,40.137976,-74.965749,For-Profit
Strayer University-South Carolina,South Carolina,34.85654,-82.357811,For-Profit
Strayer University-Tennessee,Tennessee,35.077513,-89.899255,For-Profit
Strayer University-Texas,Texas,30.371175,-97.73985,For-Profit
Strayer University-Virginia,Virginia,38.890995,-77.085294,For-Profit
Strayer University-West Virginia,West Virginia,38.454703,-81.928375,For-Profit
